configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,ssim,ssimdb
183,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,0,8,2,2,spatial,1,0,2,40,60,1,69,1,5092824,237.67, 2.80, 0:15.23, 1578, 600 , 40.91 , 2035.09
184,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,0,40,60,1,69,0,5677909,203.73, 3.15, 0:14.99, 1379, 600 , 41.81 , 2268.89
185,1,16,0:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,5469254,258.13, 2.75, 0:15.11, 1725, 600 , 41.33 , 2185.52
186,1,8,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,50,1,69,1,5434672,158.03, 2.65, 0:11.97, 1342, 600 , 52.60 , 2171.70
187,0,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,6070359,282.73, 2.37, 0:15.39, 1852, 600 , 40.47 , 2425.72
188,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,auto,1,0,2,40,60,1,69,1,5452555,232.35, 2.58, 0:15.11, 1554, 600 , 41.27 , 2178.84
189,1,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,5491677,235.23, 2.73, 0:14.86, 1601, 600 , 42.20 , 2194.48
190,0,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,0,6147542,282.23, 2.54, 0:16.57, 1717, 600 , 37.58 , 2456.56
19,1,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,16778427,12.25, 1.51, 0:02.23, 617, 600 , 378.25 , 6704.67
191,1,16,1:0:0,0x3:0x133,tesa,11,0,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,5759336,712.53, 9.91, 0:33.33, 2166, 600 , 18.36 , 2301.43
192,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,auto,1,0,2,40,60,1,69,1,5770571,701.89, 8.99, 0:33.36, 2130, 600 , 18.35 , 2305.92
193,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,30,1,69,1,5759336,728.10, 8.10, 0:34.00, 2164, 600 , 17.97 , 2301.43
194,0,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,6462915,772.83, 7.35, 0:34.49, 2261, 600 , 17.71 , 2582.58
195,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,0,69,1,7189519,767.39, 7.76, 0:34.00, 2279, 600 , 18.00 , 2872.93
196,1,16,0:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,5783615,744.44, 8.57, 0:34.22, 2200, 600 , 17.88 , 2311.13
197,1,16,1:0:0,0x3:0x133,tesa,7,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,6212858,583.59, 7.96, 0:31.06, 1904, 600 , 19.71 , 2482.66
198,1,16,1:0:0,0x3:0x133,hex,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,5709834,307.57, 7.99, 0:23.59, 1337, 600 , 26.08 , 2281.65
